image_name,c1,c2,c3,c4,c5,c_total
7465586874.jpg,0,1,65,37,2,105
7466229858.jpg,0,6,52,48,0,106
7466614786.jpg,0,0,32,70,5,107
7467164130.jpg,3,17,37,46,0,103
7468704128.jpg,0,0,17,85,11,113
7470410498.jpg,0,12,62,27,2,103
7470463166.jpg,0,0,42,66,0,108
7470692282.jpg,2,40,52,8,0,102
7470832570.jpg,0,5,65,31,2,103
7472436450.jpg,17,73,13,0,0,103
7473958436.jpg,0,2,16,74,8,100
7478826230.jpg,0,2,74,50,0,126
7480977716.jpg,0,12,75,16,0,103
7483507340.jpg,6,60,43,4,0,113
7484588674.jpg,0,4,52,44,4,104
7485150056.jpg,0,2,76,29,0,107
7488642130.jpg,0,6,50,53,0,109
7490518604.jpg,0,3,55,34,2,94
7490651104.jpg,0,2,43,55,2,102
7490674084.jpg,0,2,50,48,2,102
7491724488.jpg,0,2,47,51,1,101
7491939464.jpg,0,22,57,30,1,110
7492007796.jpg,1,19,53,25,0,98
7492033480.jpg,1,9,60,35,0,105
7493136824.jpg,7,72,24,1,0,104
7495567704.jpg,0,2,73,31,0,106
7497107258.jpg,0,12,86,8,0,106
7499578096.jpg,0,15,80,10,0,105
7499781424.jpg,0,1,43,59,2,105
7502944264.jpg,0,1,37,66,5,109
7504569144.jpg,0,0,41,63,1,105
7504875900.jpg,13,83,12,1,0,109
7505379000.jpg,1,18,56,30,0,105
7505926112.jpg,0,6,59,44,0,109
7506629916.jpg,4,34,53,8,0,99
7506684932.jpg,0,2,27,68,6,103
7510638426.jpg,3,17,59,25,1,105
7510743692.jpg,0,7,56,42,1,106
7512526314.jpg,0,14,48,44,1,107
751468322.jpg,12,82,17,0,0,111
7517892652.jpg,0,25,58,22,1,106
7519024248.jpg,0,0,52,49,2,103
7519982836.jpg,0,3,38,65,0,106
7520058110.jpg,0,2,57,39,1,99
7520824760.jpg,0,6,80,44,1,131
7525316320.jpg,0,5,72,24,0,101
7525406860.jpg,1,11,53,37,2,104
7526135750.jpg,0,25,67,15,0,107
7526349354.jpg,1,73,52,2,0,128
7530928692.jpg,1,49,45,8,0,103
7530958636.jpg,0,7,60,35,6,108
7533737270.jpg,0,0,14,72,22,108
7535091270.jpg,1,2,51,47,0,101
7537722246.jpg,1,4,49,46,1,101
7538144396.jpg,0,7,87,16,0,110
7538254742.jpg,0,16,72,15,1,104
7538834488.jpg,0,1,45,52,1,99
7539744490.jpg,0,8,65,31,0,104
7543000548.jpg,0,0,49,59,3,111
7543397674.jpg,1,20,69,9,0,99
7543713322.jpg,0,0,47,58,1,106
7548332064.jpg,3,44,56,2,0,105
7550549938.jpg,0,6,38,57,2,103
7551562932.jpg,1,41,55,1,0,98
7553660370.jpg,0,13,66,31,0,110
7555167080.jpg,0,3,63,41,1,108
7555880012.jpg,0,32,73,5,0,110
7556722466.jpg,0,1,84,21,0,106
7557808298.jpg,0,0,29,72,1,102
7559495698.jpg,38,68,5,0,0,111
7561653238.jpg,0,1,39,57,4,101
7561935496.jpg,0,1,33,64,3,101
7562246986.jpg,2,36,60,8,1,107
7568401328.jpg,0,3,58,42,1,104
7569119428.jpg,1,4,42,50,10,107
7570426860.jpg,0,0,36,65,6,107
7571378378.jpg,0,10,79,11,1,101
7571885930.jpg,0,0,21,73,9,103
7572752818.jpg,0,5,49,44,1,99
7574036406.jpg,0,43,58,5,0,106
7574416384.jpg,0,0,5,75,23,103
7575998494.jpg,0,3,51,54,1,109
7577281784.jpg,0,5,55,49,0,109
7578229060.jpg,0,0,28,87,6,121
7579253532.jpg,0,23,73,17,0,113
7579386834.jpg,0,15,85,20,1,121
7581184960.jpg,0,2,62,40,1,105
7582497202.jpg,0,7,55,45,1,108
7583515.jpg,10,71,23,3,0,107
7586142684.jpg,1,6,79,44,0,130
7586560076.jpg,0,2,52,50,1,105
7587404052.jpg,16,79,12,0,0,107
7588949536.jpg,5,72,22,0,0,99
7590781464.jpg,0,3,23,71,4,101
7591145832.jpg,0,2,35,68,4,109
7591870206.jpg,0,8,76,27,0,111
7592360042.jpg,0,5,56,33,2,96
7593868958.jpg,0,6,64,38,0,108
7597470314.jpg,0,14,78,12,0,104
7603371702.jpg,0,2,30,76,3,111
7605930400.jpg,0,2,39,65,1,107
7607759408.jpg,6,63,36,0,0,105
7608025600.jpg,0,0,39,58,3,100
7608257388.jpg,0,16,79,11,0,106
7613152858.jpg,0,0,27,75,5,107
7614530994.jpg,0,0,14,81,8,103
7616384942.jpg,0,1,19,77,6,103
7617788578.jpg,0,4,73,28,0,105
7617916556.jpg,0,2,44,63,1,110
7618408824.jpg,0,4,63,36,2,105
7622957154.jpg,0,0,26,83,3,112
7622984342.jpg,0,0,41,59,1,101
7625539278.jpg,4,57,39,0,0,100
762560347.jpg,0,7,78,24,0,109
7627158600.jpg,1,11,57,38,0,107
7627340946.jpg,66,36,4,0,0,106
7627752046.jpg,0,4,67,35,1,107
7628306442.jpg,4,53,48,3,0,108
7628564828.jpg,0,7,41,54,2,104
7628769918.jpg,0,1,31,67,3,102
7629156184.jpg,0,3,35,62,3,103
7630573758.jpg,2,36,66,5,0,109
763136296.jpg,0,1,34,62,4,101
7633437372.jpg,0,15,62,29,0,106
7634190334.jpg,0,1,16,80,4,101
7635858220.jpg,0,3,74,28,2,107
7636475996.jpg,20,72,9,0,0,101
7640299878.jpg,0,2,37,65,2,106
7641363622.jpg,0,6,59,43,0,108
7644640634.jpg,1,46,47,4,0,98
7645259944.jpg,3,56,49,3,1,112
764877350.jpg,1,28,47,34,0,110
7651161432.jpg,0,0,14,89,6,109
7651198192.jpg,0,8,57,45,2,112
7652900928.jpg,0,3,78,25,0,106
7654676706.jpg,0,17,76,11,1,105
7655498028.jpg,1,26,66,6,0,99
7657349694.jpg,1,24,66,6,0,97
7660049550.jpg,0,3,66,41,0,110
7660271516.jpg,0,4,45,52,3,104
7660478078.jpg,0,19,60,27,2,108
7661933374.jpg,0,6,53,34,1,94
7662529090.jpg,0,7,66,36,0,109
7664231886.jpg,0,1,57,49,4,111
7665609968.jpg,0,1,45,64,0,110
7667669426.jpg,0,0,20,78,6,104
7668828488.jpg,0,1,42,59,2,104
7670929454.jpg,0,2,37,63,3,105
7671053258.jpg,0,0,30,79,2,111
7671701194.jpg,0,0,13,80,15,108
7672860636.jpg,0,16,67,23,0,106
7673637784.jpg,0,11,69,27,1,108
7673801638.jpg,0,0,13,85,3,101
7674660830.jpg,0,4,52,45,1,102
7676074992.jpg,0,9,71,23,0,103
7676832810.jpg,0,9,67,32,1,109
7678256566.jpg,0,0,15,83,6,104
7678821440.jpg,0,3,37,50,7,97
767916820.jpg,0,1,44,55,2,102
7684026832.jpg,1,16,81,15,0,113
7685277932.jpg,0,2,66,32,0,100
7685698864.jpg,0,16,97,16,0,129
7689540594.jpg,0,1,16,80,1,98
7690007638.jpg,1,13,60,28,0,102
7692418948.jpg,0,14,67,25,0,106
7693237184.jpg,0,4,43,55,5,107
7695585576.jpg,0,0,10,80,16,106
7697080640.jpg,0,1,63,46,1,111
7697492926.jpg,0,2,81,43,0,126
7700511938.jpg,0,5,68,30,0,103
7700955958.jpg,0,2,66,36,1,105
7703482662.jpg,0,5,42,52,3,102
7704019566.jpg,0,1,31,62,5,99
7705365342.jpg,0,9,58,32,0,99
7710623518.jpg,0,20,70,18,0,108
7710868262.jpg,0,13,69,20,0,102
7712722502.jpg,1,0,25,73,6,105
7714207710.jpg,4,72,57,2,0,135
7714653298.jpg,2,34,65,4,0,105
7715219180.jpg,1,29,62,9,0,101
7717158358.jpg,0,0,30,70,4,104
7720747032.jpg,0,2,23,77,8,110
7721291102.jpg,0,2,43,56,4,105
772323238.jpg,3,24,66,8,0,101
7726222874.jpg,27,69,8,0,0,104
7728661610.jpg,0,1,59,79,1,140
7728764770.jpg,0,0,32,65,2,99
7730088582.jpg,5,67,45,4,0,121
7731030916.jpg,3,46,54,6,0,109
7731352704.jpg,0,0,16,88,6,110
7731477968.jpg,12,75,16,2,0,105
7732609964.jpg,0,0,13,91,4,108
7734376776.jpg,0,0,35,68,4,107
7734540620.jpg,0,2,36,68,1,107
7736222330.jpg,0,14,67,25,0,106
7736601364.jpg,0,2,11,95,6,114
7736819994.jpg,0,13,67,32,1,113
7737023436.jpg,0,25,66,11,0,102
7737184960.jpg,0,2,65,36,1,104
7738480598.jpg,5,75,23,2,0,105
7739550292.jpg,0,12,70,20,0,102
7741343046.jpg,0,17,80,9,0,106
774152136.jpg,0,18,69,12,0,99
7743542184.jpg,0,0,20,80,6,106
7743779530.jpg,0,5,71,30,1,107
7744113492.jpg,1,20,70,14,0,105
7744189800.jpg,0,21,64,22,0,107
7744274780.jpg,0,2,52,49,1,104
7744803492.jpg,0,0,43,66,0,109
7745091164.jpg,0,0,32,65,5,102
7745366610.jpg,3,55,64,5,0,127
7748906306.jpg,0,3,49,54,1,107
7749694370.jpg,0,1,50,57,0,108
7749930286.jpg,0,0,25,72,10,107
7751327300.jpg,0,0,25,75,2,102
7751390858.jpg,1,9,69,21,0,100
7751603360.jpg,8,55,35,4,0,102
7751690228.jpg,0,0,39,59,2,100
7751952772.jpg,0,1,46,66,0,113
7753523026.jpg,0,6,73,21,1,101
7755707532.jpg,0,1,40,59,3,103
7755789428.jpg,0,4,63,35,0,102
7756416864.jpg,8,61,36,2,0,107
7756578200.jpg,39,61,9,0,0,109
7758019722.jpg,0,7,57,37,3,104
7758020806.jpg,0,1,55,45,4,105
7759565946.jpg,0,0,27,64,11,102
7762883720.jpg,0,1,44,57,1,103
7763162224.jpg,1,18,67,16,0,102
7765078282.jpg,0,2,58,43,0,103
7765809112.jpg,0,22,75,12,0,109
7766392832.jpg,17,77,13,1,0,108
7767174802.jpg,0,6,82,18,0,106
7767472114.jpg,0,3,56,45,0,104
7769931466.jpg,5,32,55,14,0,106
7769932398.jpg,0,2,46,56,4,108
7772663024.jpg,0,9,63,32,1,105
7777135010.jpg,3,62,60,3,0,128
7778203492.jpg,8,42,48,9,1,108
7780172596.jpg,0,1,37,55,4,97
7783320848.jpg,0,1,40,56,3,100
7785216770.jpg,0,5,71,25,1,102
7785223076.jpg,52,48,5,0,0,105
7786382886.jpg,0,6,65,29,0,100
7787028496.jpg,1,23,69,9,0,102
7788471088.jpg,1,19,51,32,1,104
7788745946.jpg,0,1,30,81,0,112
7789853112.jpg,0,1,32,71,7,111
7793934458.jpg,0,11,67,24,0,102
7795324248.jpg,0,2,44,60,3,109
7795515978.jpg,1,15,70,27,0,113
7796133504.jpg,0,3,40,61,1,105
7797268116.jpg,0,5,51,48,1,105
7797743908.jpg,0,2,30,68,4,104
7801382324.jpg,3,6,64,34,0,107
7802615964.jpg,0,1,47,83,1,132
7802695886.jpg,0,0,20,83,7,110
7806389418.jpg,0,1,38,60,3,102
7807631220.jpg,0,0,11,81,12,104
7809493264.jpg,0,0,22,71,10,103
7810003032.jpg,0,2,34,60,11,107
7810074740.jpg,0,1,26,62,12,101
7811282766.jpg,0,3,29,72,1,105
7811388288.jpg,14,66,30,1,0,111
7814162374.jpg,0,9,50,39,3,101
7816938468.jpg,0,16,57,37,0,110
7819211312.jpg,0,21,75,6,0,102
7819353184.jpg,0,0,26,75,1,102
7819666996.jpg,0,0,31,70,4,105
7820783548.jpg,3,37,54,7,0,101
7822391242.jpg,0,16,57,32,0,105
7823568906.jpg,0,2,51,55,0,108
7823939538.jpg,0,2,29,67,7,105
7826230260.jpg,0,7,47,52,2,108
7826703034.jpg,0,3,42,47,1,93
7832796652.jpg,0,2,29,70,6,107
7833281270.jpg,0,2,57,41,1,101
7838423662.jpg,0,2,58,45,3,108
7839484666.jpg,0,2,45,52,2,101
7840986296.jpg,0,3,39,61,2,105
7841725264.jpg,0,3,54,48,0,105
7841765362.jpg,1,1,68,64,0,134
7841859142.jpg,1,8,68,27,0,104
7841962592.jpg,0,2,46,52,3,103
7842127896.jpg,0,1,49,54,3,107
7843258130.jpg,0,0,43,61,1,105
7843358908.jpg,1,19,72,14,1,107
7843799770.jpg,0,4,50,53,4,111
7844179556.jpg,0,0,28,79,3,110
7845980046.jpg,0,0,24,71,4,99
7846766204.jpg,0,0,24,84,0,108
7850123296.jpg,1,14,68,18,1,102
7853457684.jpg,0,3,53,52,0,108
7854876374.jpg,2,16,64,30,1,113
7856175732.jpg,0,0,17,74,7,98
7856451374.jpg,0,1,47,51,2,101
7859713146.jpg,0,0,16,82,11,109
7861079240.jpg,0,2,33,72,2,109
7863241080.jpg,1,14,59,29,1,104
7866144530.jpg,0,0,25,75,3,103
7866480612.jpg,0,3,42,50,5,100
7867041724.jpg,0,0,36,68,4,108
7867646032.jpg,0,2,33,106,8,149
7868631444.jpg,0,19,70,15,0,104
7870300862.jpg,1,29,68,8,0,106
7870688128.jpg,0,9,90,56,1,156
7871237210.jpg,0,2,35,56,11,104
7871346190.jpg,0,1,36,60,4,101
7875370780.jpg,0,5,51,48,1,105
7875374202.jpg,0,1,47,57,0,105
7875422248.jpg,0,1,28,80,4,113
7877688978.jpg,0,55,47,8,0,110
7878410170.jpg,1,41,62,1,0,105
7880797072.jpg,0,17,85,7,0,109
7881174736.jpg,0,4,85,52,0,141
7883125264.jpg,3,41,44,14,0,102
7887126684.jpg,0,1,24,74,5,104
7889791504.jpg,0,6,51,45,0,102
7892040540.jpg,0,0,39,60,6,105
7892635308.jpg,0,0,37,65,2,104
7893560424.jpg,0,9,71,24,1,105
7896479602.jpg,0,1,55,43,3,102
7897296676.jpg,0,0,66,35,2,103
7899104502.jpg,4,14,58,24,0,100
7900291786.jpg,0,3,71,32,0,106
7900303150.jpg,9,59,36,1,0,105
7902540732.jpg,0,2,38,68,1,109
7903006270.jpg,0,1,27,66,12,106
7903635044.jpg,0,16,67,21,0,104
7903686666.jpg,0,6,58,33,2,99
7903714372.jpg,0,26,66,8,0,100
7904253618.jpg,0,47,51,6,0,104
7904310752.jpg,0,0,59,47,1,107
7904631250.jpg,0,0,30,79,2,111
7906332480.jpg,0,2,57,41,1,101
7908624656.jpg,0,2,15,78,7,102
7908884988.jpg,0,1,41,56,0,98
7909059554.jpg,1,12,42,52,3,110
7911339166.jpg,0,1,34,66,3,104
7911502338.jpg,0,21,75,13,0,109
7911673358.jpg,0,2,35,60,6,103
7913897946.jpg,0,10,69,28,0,107
7914158128.jpg,0,5,49,50,1,105
7914531096.jpg,0,0,25,74,5,104
7914714726.jpg,0,0,17,76,8,101
7915207374.jpg,0,19,62,20,0,101
7915889156.jpg,0,22,65,15,0,102
7917906506.jpg,0,7,70,29,0,106
7919265884.jpg,10,88,7,0,0,105
7919270808.jpg,1,59,47,1,0,108
7919700760.jpg,0,1,18,79,8,106
7920824878.jpg,0,4,58,37,0,99
7921753876.jpg,0,1,28,77,6,112
7923574034.jpg,0,14,60,37,0,111
7924068268.jpg,0,2,35,58,10,105
7924366.jpg,70,36,2,0,0,108
7926649668.jpg,0,28,63,5,0,96
7927998516.jpg,0,0,37,62,3,102
7928561010.jpg,2,51,47,6,0,106
7929212614.jpg,0,5,30,60,6,101
7929526740.jpg,0,2,32,68,5,107
7931367844.jpg,0,1,19,70,14,104
7934073070.jpg,1,24,93,11,0,129
7934781744.jpg,0,11,65,43,1,120
7935628474.jpg,0,0,19,86,6,111
7937116986.jpg,0,3,38,59,1,101
7940282852.jpg,0,38,56,6,0,100
7940912870.jpg,0,11,80,17,0,108
7942038522.jpg,0,24,51,30,0,105
7945344572.jpg,0,10,68,26,0,104
7946144914.jpg,0,22,73,17,1,113
7946380974.jpg,0,3,54,50,0,107
7946509460.jpg,0,9,97,21,0,127
7946535104.jpg,0,11,54,48,1,114
7946918290.jpg,5,70,27,2,0,104
79475896.jpg,5,35,63,2,0,105
7951947544.jpg,0,24,63,11,0,98
7954181598.jpg,0,2,56,42,2,102
7954324384.jpg,1,4,69,25,1,100
7954849148.jpg,0,1,18,80,4,103
7955276034.jpg,3,46,42,10,0,101
7955555286.jpg,0,0,38,62,2,102
7955776040.jpg,0,26,53,20,1,100
7956634196.jpg,0,24,76,9,0,109
7957309250.jpg,0,3,55,41,1,100
7957627098.jpg,4,52,47,2,0,105
7959317086.jpg,0,11,58,33,0,102
7963365940.jpg,1,36,62,5,0,104
7964487966.jpg,0,0,14,79,8,101
7964545096.jpg,32,73,5,0,0,110
7965307114.jpg,0,0,33,69,5,107
7967382050.jpg,12,55,36,2,0,105
7969243650.jpg,0,5,86,41,0,132
7969415278.jpg,0,12,77,12,1,102
7969516070.jpg,0,0,41,68,2,111
7969586312.jpg,1,8,41,52,3,105
7971560974.jpg,0,3,35,61,0,99
7972772456.jpg,0,3,48,53,0,104
7973547250.jpg,0,2,47,58,5,112
7974391613.jpg,0,0,24,71,2,97
7974813040.jpg,0,1,53,88,0,142
7974813912.jpg,1,16,64,19,1,101
7975750167.jpg,0,0,50,55,2,107
7977665407.jpg,10,86,12,0,0,108
7978014444.jpg,0,7,62,37,0,106
7978282630.jpg,0,24,77,7,0,108
7979358830.jpg,0,1,46,67,1,115
7979712862.jpg,1,9,70,23,0,103
7979893598.jpg,1,18,78,8,1,106
7980164509.jpg,0,15,76,13,0,104
7980394491.jpg,0,14,78,27,2,121
7981422171.jpg,4,24,58,19,0,105
7981733981.jpg,3,69,33,3,0,108
7983035556.jpg,0,1,40,61,1,103
7983388187.jpg,0,0,21,86,4,111
7983529291.jpg,5,36,57,5,0,103
7983700558.jpg,0,2,45,56,1,104
7984667593.jpg,0,18,78,13,0,109
7985643395.jpg,0,2,47,51,1,101
7987564601.jpg,0,10,67,26,0,103
7987926613.jpg,0,5,52,48,2,107
7989292953.jpg,2,33,51,16,1,103
7989520325.jpg,0,23,82,7,0,112
7991164057.jpg,0,5,61,35,1,102
7991223182.jpg,0,4,58,41,0,103
7991449337.jpg,0,0,21,65,13,99
7992243526.jpg,18,71,22,0,0,111
7992863678.jpg,0,3,57,42,0,102
7993315454.jpg,0,12,68,27,0,107
7993457702.jpg,1,17,68,18,0,104
7994018610.jpg,0,2,33,69,8,112
7994058325.jpg,1,20,61,16,0,98
7994313310.jpg,1,1,61,69,0,132
7996052982.jpg,0,3,52,44,0,99
7996349699.jpg,0,12,73,23,0,108
7998024612.jpg,0,6,57,34,1,98
7998388938.jpg,0,0,15,84,7,106
7998553110.jpg,0,2,24,78,7,111
7999186610.jpg,0,17,84,8,0,109
7999779242.jpg,0,0,48,58,1,107
7999886083.jpg,0,1,41,63,1,106
8000756995.jpg,4,40,52,6,0,102
8000770201.jpg,1,9,69,28,0,107
8001662105.jpg,0,8,69,29,0,106
8002007313.jpg,0,0,26,72,3,101
8003027258.jpg,0,20,69,13,0,102
8003457683.jpg,0,14,98,18,0,130
8003576007.jpg,0,3,66,40,0,109
8003923043.jpg,1,14,77,9,0,101
8005430981.jpg,0,1,26,67,7,101
8005792260.jpg,0,2,39,58,0,99
8006234274.jpg,0,0,26,79,5,110
8008251007.jpg,11,82,46,2,0,141
8008341376.jpg,0,4,51,49,1,105
8009325601.jpg,1,0,19,90,1,111
8009623425.jpg,0,2,34,68,2,106
8010069396.jpg,0,1,30,63,9,103
8010819148.jpg,0,0,53,51,0,104
8012731043.jpg,1,4,67,32,2,106
8015526971.jpg,0,0,32,56,19,107
8015637389.jpg,0,0,47,54,0,101
8015825692.jpg,0,2,58,50,1,111
8016728166.jpg,1,2,35,68,3,109
8016790601.jpg,0,7,61,53,4,125
8016871394.jpg,0,1,36,66,4,107
8016925192.jpg,0,2,51,49,1,103
8017805417.jpg,0,2,30,61,3,96
80184044.jpg,94,10,0,0,0,104
8019221019.jpg,0,54,83,3,0,140
8020716606.jpg,0,2,33,74,1,110
8020739978.jpg,0,1,44,57,3,105
8020768393.jpg,0,0,30,70,3,103
8021300262.jpg,0,0,44,69,7,120
8021353022.jpg,0,0,31,70,4,105
8021456503.jpg,0,0,35,72,2,109
8021464988.jpg,0,0,35,61,3,99
8022493551.jpg,0,12,68,25,1,106
8023712580.jpg,0,1,36,67,4,108
8023758470.jpg,0,0,54,51,2,107
8025466958.jpg,1,3,86,50,1,141
8026326591.jpg,0,1,33,62,4,100
8027425918.jpg,0,0,26,72,3,101
8030242803.jpg,1,13,66,26,0,106
8033033726.jpg,0,0,17,84,5,106
8033437927.jpg,1,5,60,32,2,100
8034708472.jpg,0,9,88,42,0,139
8034781018.jpg,0,0,14,84,4,102
8035433785.jpg,0,0,30,68,3,101
8035478082.jpg,7,69,22,0,0,98
8036033409.jpg,0,3,63,38,3,107
8036386438.jpg,0,0,25,85,1,111
8036607222.jpg,0,0,42,58,4,104
8039052171.jpg,0,8,44,46,4,102
8039894154.jpg,2,41,55,3,0,101
8040007574.jpg,0,1,19,69,11,100
8040267298.jpg,0,0,30,64,6,100
8040993311.jpg,14,79,13,3,0,109
8041277931.jpg,1,2,30,58,15,106
80417582.jpg,2,51,48,2,0,103
8041921391.jpg,0,2,34,66,1,103
8041987489.jpg,6,45,40,12,0,103
8042065108.jpg,0,0,42,62,2,106
8042361563.jpg,0,1,32,67,2,102
8042697281.jpg,0,6,59,39,3,107
8042762603.jpg,0,0,27,75,5,107
8043120593.jpg,0,2,47,59,4,112
8043238323.jpg,0,2,26,76,3,107
8043482690.jpg,0,13,54,33,4,104
8044678667.jpg,0,0,27,76,8,111
8044704113.jpg,0,2,53,42,3,100
8044706176.jpg,1,60,46,2,0,109
8045159223.jpg,0,33,60,12,0,105
8045790915.jpg,0,17,69,22,0,108
8046864953.jpg,0,2,59,45,1,107
8048106336.jpg,0,0,44,61,1,106
8049709940.jpg,0,22,58,22,0,102
80498915.jpg,0,5,55,42,1,103
8050471028.jpg,0,1,19,79,7,106
8050482362.jpg,0,4,66,34,0,104
8050953362.jpg,0,2,47,75,2,126
8051569032.jpg,0,2,28,77,1,108
8053452721.jpg,0,16,84,11,0,111
8054439590.jpg,3,66,40,0,0,109
8055471009.jpg,0,3,71,34,0,108
8055570957.jpg,3,48,67,3,0,121
8056188485.jpg,0,30,63,17,0,110
8056693769.jpg,0,5,51,46,4,106
8058467090.jpg,9,48,38,8,0,103
8059797614.jpg,0,6,64,34,0,104
8060303212.jpg,2,45,46,14,0,107
8060465172.jpg,0,5,56,39,1,101
8060595540.jpg,0,2,61,40,1,104
8062771626.jpg,0,0,17,76,15,108
8064104833.jpg,0,5,55,44,0,104
8064361291.jpg,2,56,44,1,0,103
8065579848.jpg,1,3,60,42,2,108
8066151099.jpg,0,11,81,19,1,112
8066534702.jpg,0,6,59,33,1,99
8066713457.jpg,0,4,61,40,2,107
8067632249.jpg,1,31,56,12,0,100
8069073334.jpg,0,8,79,19,0,106
8070731836.jpg,0,0,47,61,3,111
8072726562.jpg,0,18,81,9,0,108
8072879274.jpg,0,3,45,53,1,102
8073301888.jpg,0,3,59,44,0,106
8073500928.jpg,2,20,74,15,0,111
8073658473.jpg,0,0,19,75,6,100
8074116162.jpg,8,73,27,1,0,109
8074309631.jpg,0,3,52,46,3,104
8075121778.jpg,0,2,27,73,1,103
8076181424.jpg,0,1,16,76,8,101
8077318332.jpg,2,13,79,12,0,106
8077601732.jpg,1,4,57,38,2,102
8077634378.jpg,0,3,60,55,3,121
8078070846.jpg,38,64,8,0,0,110
8078731890.jpg,0,1,53,49,2,105
8079522861.jpg,0,9,62,28,2,101
8081563599.jpg,6,60,34,1,0,101
8081688318.jpg,0,3,48,50,0,101
8082249517.jpg,0,6,54,86,2,148
8083120146.jpg,0,0,16,85,5,106
8083395637.jpg,0,0,35,63,10,108
8083559682.jpg,0,0,12,86,12,110
8084074435.jpg,7,67,25,0,0,99
8084640023.jpg,27,59,14,2,0,102
8086705362.jpg,0,0,35,65,5,105
8086991348.jpg,0,2,32,68,4,106
8087032429.jpg,0,12,65,28,0,105
8087906672.jpg,0,0,37,66,3,106
8088105369.jpg,0,3,55,47,1,106
8088110789.jpg,0,0,19,70,11,100
8088364175.jpg,4,57,45,2,0,108
8089499290.jpg,0,2,51,53,3,109
8090282985.jpg,1,44,84,1,0,130
8090361774.jpg,10,53,36,2,0,101
8091151386.jpg,15,82,13,1,0,111
8093852043.jpg,1,27,63,14,0,105
8094310910.jpg,0,0,34,66,5,105
8094870766.jpg,0,1,45,62,2,110
80954980.jpg,0,8,51,44,3,106
8095635777.jpg,0,13,81,13,0,107
8095851163.jpg,0,16,74,14,0,104
8096129179.jpg,0,1,29,67,3,100
8100293037.jpg,0,5,41,57,4,107
8100313754.jpg,0,1,6,76,23,106
81006585.jpg,24,68,11,0,0,103
8100783568.jpg,0,5,71,31,0,107
8101870815.jpg,0,5,54,39,0,98
8102502953.jpg,0,3,62,36,1,102
8102673511.jpg,5,72,23,0,0,100
8103481984.jpg,0,32,63,12,0,107
8103867208.jpg,0,1,56,49,0,106
8104089685.jpg,0,10,64,29,1,104
8105160200.jpg,0,8,62,33,1,104
8106242836.jpg,0,11,61,32,0,104
8106557639.jpg,0,0,64,42,1,107
8106933398.jpg,0,7,30,66,2,105
8107402006.jpg,0,0,54,54,2,110
8107454103.jpg,0,2,22,74,12,110
8108582186.jpg,0,5,55,43,2,105
8108590859.jpg,6,76,17,2,0,101
8108709244.jpg,0,1,32,65,4,102
8108820426.jpg,0,1,15,78,10,104
8108912190.jpg,0,2,51,54,4,111
8109380358.jpg,0,39,85,2,0,126
8109558815.jpg,0,13,61,30,0,104
8109560495.jpg,0,0,24,79,2,105
8110370052.jpg,0,3,56,42,2,103
8113113251.jpg,0,3,60,45,1,109
8113190555.jpg,0,0,31,73,4,108
8113244210.jpg,0,0,23,84,3,110
8113245382.jpg,0,1,8,90,11,110
8113369457.jpg,0,2,38,63,2,105
8113498731.jpg,0,0,46,60,2,108
8114138182.jpg,0,0,27,73,7,107
8114369605.jpg,0,0,25,68,11,104
8115151138.jpg,0,5,58,45,0,108
8115433304.jpg,2,27,53,20,0,102
8116678978.jpg,0,0,21,78,4,103
8116711629.jpg,1,0,19,76,6,102
8118290739.jpg,1,6,75,26,0,108
8120535413.jpg,2,36,61,8,0,107
8120735257.jpg,0,3,36,69,0,108
8120809574.jpg,0,17,68,23,0,108
8121424411.jpg,1,39,52,9,0,101
8121591181.jpg,0,15,63,23,0,101
8121860471.jpg,0,2,56,45,3,106
8121986127.jpg,1,0,30,71,8,110
8122853098.jpg,5,55,68,5,0,133
8123324192.jpg,0,4,65,34,0,103
8125828960.jpg,0,16,68,17,0,101
8125869229.jpg,0,3,78,49,0,130
8126953338.jpg,0,5,92,43,0,140
8127311442.jpg,0,35,66,6,0,107
8127846229.jpg,1,37,52,13,0,103
8128148667.jpg,0,2,33,58,6,99
8128298263.jpg,0,2,16,92,4,114
8128596449.jpg,2,26,67,12,0,107
8128896956.jpg,4,34,52,12,1,103
8129021372.jpg,0,22,63,11,0,96
8129206186.jpg,0,4,49,75,4,132
81292981.jpg,42,56,7,0,0,105
8130387818.jpg,0,10,73,19,0,102
8130446271.jpg,0,2,80,31,0,113
8130469512.jpg,0,14,69,20,1,104
8130745750.jpg,0,14,68,20,0,102
8131856300.jpg,0,1,50,50,2,103
8132171428.jpg,0,3,56,44,1,104
8132808180.jpg,0,13,57,25,1,96
8132835141.jpg,0,0,3,79,20,102
8134031054.jpg,0,37,66,4,0,107
8135725807.jpg,0,1,44,55,5,105
8136167992.jpg,0,7,64,36,0,107
8137649050.jpg,0,5,44,60,1,110
8137709650.jpg,0,5,72,76,1,154
8137767984.jpg,48,50,4,0,0,102
8138101923.jpg,0,8,60,35,0,103
8141906514.jpg,0,12,64,29,0,105
8142530403.jpg,0,3,63,43,2,111
8142555462.jpg,0,37,57,8,0,102
8142580716.jpg,1,27,67,20,0,115
8142588958.jpg,0,1,45,59,0,105
8142609774.jpg,0,4,47,57,1,109
8142864218.jpg,0,3,75,53,0,131
8144270233.jpg,0,2,46,57,0,105
8144691822.jpg,0,3,30,63,8,104
